337.35134888	1548.00000000
337.80362194	1555.00000000
338.25595141	1570.00000000
338.70833725	1563.00000000
339.16077942	1546.00000000
339.61327788	1537.00000000
340.06583261	1554.00000000
340.51844356	1511.00000000
340.97111069	1522.00000000
341.42383397	1516.00000000
341.87661336	1488.00000000
342.32944883	1521.00000000
342.78234033	1518.00000000
343.23528784	1541.00000000
343.68829131	1563.00000000
344.14135070	1540.00000000
344.59446599	1552.00000000
345.04763714	1529.00000000
345.50086410	1518.00000000
345.95414684	1562.00000000
346.40748532	1535.00000000
346.86087951	1531.00000000
347.31432937	1553.00000000
347.76783486	1568.00000000
348.22139595	1543.00000000
348.67501260	1542.00000000
349.12868478	1552.00000000
349.58241244	1533.00000000
350.03619554	1553.00000000
350.49003406	1546.00000000
350.94392796	1540.00000000
351.39787720	1519.00000000
351.85188173	1539.00000000
352.30594153	1515.00000000
352.76005657	1531.00000000
353.21422679	1508.00000000
353.66845217	1552.00000000
354.12273266	1519.00000000
354.57706824	1530.00000000
355.03145886	1538.00000000
355.48590449	1543.00000000
355.94040509	1551.00000000
356.39496062	1539.00000000
356.84957105	1537.00000000
357.30423634	1553.00000000
357.75895646	1552.00000000
358.21373136	1529.00000000
358.66856102	1514.00000000
359.12344538	1543.00000000
359.57838442	1548.00000000
360.03337811	1490.00000000
360.48842639	1545.00000000
360.94352924	1506.00000000
361.39868662	1543.00000000
361.85389850	1548.00000000
362.30916483	1543.00000000
362.76448558	1556.00000000
363.21986071	1518.00000000
363.67529018	1531.00000000
364.13077397	1549.00000000
364.58631202	1548.00000000
365.04190431	1519.00000000
365.49755080	1510.00000000
365.95325145	1559.00000000
366.40900623	1516.00000000
366.86481509	1551.00000000
367.32067801	1559.00000000
367.77659494	1548.00000000
368.23256584	1557.00000000
368.68859069	1546.00000000
369.14466944	1521.00000000
369.60080206	1547.00000000
370.05698851	1524.00000000
370.51322875	1495.00000000
370.96952275	1520.00000000
371.42587047	1561.00000000
371.88227187	1562.00000000
372.33872691	1556.00000000
372.79523557	1517.00000000
373.25179780	1508.00000000
373.70841357	1543.00000000
374.16508283	1539.00000000
374.62180556	1545.00000000
375.07858171	1551.00000000
375.53541125	1555.00000000
375.99229415	1558.00000000
376.44923035	1503.00000000
376.90621984	1523.00000000
377.36326257	1549.00000000
377.82035850	1526.00000000
378.27750760	1524.00000000
378.73470984	1349.00000000
379.19196516	1533.00000000
379.64927355	1556.00000000
380.10663495	1471.00000000
380.56404934	1525.00000000
381.02151668	1534.00000000
381.47903693	1561.00000000
381.93661005	1532.00000000
382.39423600	1516.00000000
382.85191476	1551.00000000
383.30964628	1527.00000000
383.76743053	1522.00000000
384.22526746	1537.00000000
384.68315705	1515.00000000
385.14109926	1556.00000000
385.59909404	1534.00000000
386.05714137	1541.00000000
386.51524120	1538.00000000
386.97339351	1534.00000000
387.43159824	1530.00000000
387.88985537	1541.00000000
388.34816486	1547.00000000
388.80652667	1532.00000000
389.26494076	1555.00000000
389.72340710	1545.00000000
390.18192566	1545.00000000
390.64049638	1536.00000000
391.09911925	1546.00000000
391.55779422	1512.00000000
392.01652125	1550.00000000
392.47530030	1544.00000000
392.93413135	1460.00000000
393.39301436	1555.00000000
393.85194927	1550.00000000
394.31093607	1493.00000000
394.76997472	1538.00000000
395.22906517	1523.00000000
395.68820739	1502.00000000
396.14740134	1550.00000000
396.60664699	1570.00000000
397.06594429	1527.00000000
397.52529322	1559.00000000
397.98469374	1551.00000000
398.44414581	1542.00000000
398.90364938	1512.00000000
399.36320444	1559.00000000
399.82281093	1543.00000000
400.28246882	1539.00000000
400.74217808	1569.00000000
401.20193867	1535.00000000
401.66175054	1543.00000000
402.12161368	1562.00000000
402.58152803	1545.00000000
403.04149356	1540.00000000
403.50151023	1564.00000000
403.96157802	1551.00000000
404.42169687	1550.00000000
404.88186676	1527.00000000
405.34208764	1527.00000000
405.80235949	1550.00000000
406.26268226	1525.00000000
406.72305591	1531.00000000
407.18348042	1558.00000000
407.64395574	1569.00000000
408.10448183	1548.00000000
408.56505866	1500.00000000
409.02568620	1524.00000000
409.48636440	1514.00000000
409.94709324	1538.00000000
410.40787266	1529.00000000
410.86870264	1501.00000000
411.32958314	1544.00000000
411.79051412	1532.00000000
412.25149554	1453.00000000
412.71252738	1512.00000000
413.17360958	1538.00000000
413.63474212	1542.00000000
414.09592496	1552.00000000
414.55715806	1572.00000000
415.01844138	1529.00000000
415.47977490	1522.00000000
415.94115856	1557.00000000
416.40259233	1563.00000000
416.86407619	1497.00000000
417.32561008	1509.00000000
417.78719398	1547.00000000
418.24882784	1525.00000000
418.71051164	1562.00000000
419.17224533	1514.00000000
419.63402887	1559.00000000
420.09586223	1551.00000000
420.55774538	1532.00000000
421.01967827	1530.00000000
421.48166087	1544.00000000
421.94369315	1511.00000000
422.40577506	1551.00000000
422.86790657	1520.00000000
423.33008764	1457.00000000
423.79231823	1548.00000000
424.25459832	1558.00000000
424.71692786	1513.00000000
425.17930681	1537.00000000
425.64173514	1521.00000000
426.10421281	1539.00000000
426.56673978	1516.00000000
427.02931602	1472.00000000
427.49194150	1541.00000000
427.95461617	1561.00000000
428.41733999	1551.00000000
428.88011294	1552.00000000
429.34293497	1560.00000000
429.80580604	1495.00000000
430.26872613	1537.00000000
430.73169519	1560.00000000
431.19471319	1541.00000000
431.65778008	1531.00000000
432.12089584	1540.00000000
432.58406043	1538.00000000
433.04727380	1443.00000000
433.51053593	1508.00000000
433.97384677	1551.00000000
434.43720630	1527.00000000
434.90061446	1467.00000000
435.36407123	1553.00000000
435.82757657	1575.00000000
436.29113044	1491.00000000
436.75473281	1552.00000000
437.21838363	1545.00000000
437.68208288	1529.00000000
