337.35134888	1901.00000000
337.80362194	1972.00000000
338.25595141	2051.00000000
338.70833725	1993.00000000
339.16077942	1888.00000000
339.61327788	1834.00000000
340.06583261	1952.00000000
340.51844356	1684.00000000
340.97111069	1753.00000000
341.42383397	1702.00000000
341.87661336	1600.00000000
342.32944883	1755.00000000
342.78234033	1748.00000000
343.23528784	1833.00000000
343.68829131	1985.00000000
344.14135070	1833.00000000
344.59446599	1929.00000000
345.04763714	1784.00000000
345.50086410	1698.00000000
345.95414684	1992.00000000
346.40748532	1833.00000000
346.86087951	1822.00000000
347.31432937	1922.00000000
347.76783486	2005.00000000
348.22139595	1859.00000000
348.67501260	1843.00000000
349.12868478	1924.00000000
349.58241244	1809.00000000
350.03619554	1943.00000000
350.49003406	1882.00000000
350.94392796	1861.00000000
351.39787720	1719.00000000
351.85188173	1844.00000000
352.30594153	1679.00000000
352.76005657	1814.00000000
353.21422679	1685.00000000
353.66845217	1911.00000000
354.12273266	1702.00000000
354.57706824	1759.00000000
355.03145886	1824.00000000
355.48590449	1886.00000000
355.94040509	1910.00000000
356.39496062	1842.00000000
356.84957105	1834.00000000
357.30423634	1929.00000000
357.75895646	1922.00000000
358.21373136	1788.00000000
358.66856102	1670.00000000
359.12344538	1893.00000000
359.57838442	1910.00000000
360.03337811	1575.00000000
360.48842639	1895.00000000
360.94352924	1642.00000000
361.39868662	1881.00000000
361.85389850	1868.00000000
362.30916483	1879.00000000
362.76448558	1936.00000000
363.21986071	1681.00000000
363.67529018	1763.00000000
364.13077397	1913.00000000
364.58631202	1927.00000000
365.04190431	1744.00000000
365.49755080	1664.00000000
365.95325145	1976.00000000
366.40900623	1703.00000000
366.86481509	1914.00000000
367.32067801	1975.00000000
367.77659494	1912.00000000
368.23256584	1961.00000000
368.68859069	1878.00000000
369.14466944	1768.00000000
369.60080206	1899.00000000
370.05698851	1747.00000000
370.51322875	1538.00000000
370.96952275	1710.00000000
371.42587047	1985.00000000
371.88227187	1989.00000000
372.33872691	1981.00000000
372.79523557	1729.00000000
373.25179780	1671.00000000
373.70841357	1868.00000000
374.16508283	1848.00000000
374.62180556	1896.00000000
375.07858171	1958.00000000
375.53541125	1955.00000000
375.99229415	1951.00000000
376.44923035	1597.00000000
376.90621984	1756.00000000
377.36326257	1916.00000000
377.82035850	1767.00000000
378.27750760	1800.00000000
378.73470984	878.00000000
379.19196516	1766.00000000
379.64927355	1940.00000000
380.10663495	1442.00000000
380.56404934	1752.00000000
381.02151668	1835.00000000
381.47903693	1981.00000000
381.93661005	1782.00000000
382.39423600	1711.00000000
382.85191476	1918.00000000
383.30964628	1792.00000000
383.76743053	1773.00000000
384.22526746	1831.00000000
384.68315705	1693.00000000
385.14109926	1941.00000000
385.59909404	1816.00000000
386.05714137	1849.00000000
386.51524120	1858.00000000
386.97339351	1794.00000000
387.43159824	1818.00000000
387.88985537	1883.00000000
388.34816486	1907.00000000
388.80652667	1825.00000000
389.26494076	1926.00000000
389.72340710	1884.00000000
390.18192566	1870.00000000
390.64049638	1841.00000000
391.09911925	1925.00000000
391.55779422	1681.00000000
392.01652125	1926.00000000
392.47530030	1865.00000000
392.93413135	1354.00000000
393.39301436	2007.00000000
393.85194927	1912.00000000
394.31093607	1630.00000000
394.76997472	1843.00000000
395.22906517	1769.00000000
395.68820739	1633.00000000
396.14740134	1939.00000000
396.60664699	2056.00000000
397.06594429	1770.00000000
397.52529322	1967.00000000
397.98469374	1928.00000000
398.44414581	1879.00000000
398.90364938	1653.00000000
399.36320444	1964.00000000
399.82281093	1886.00000000
400.28246882	1855.00000000
400.74217808	2031.00000000
